User Name,Profile link,Rating,Hotel Name
rajesh,https://www.tripadvisor.in/Profile/rajtv,4,Preeti Hotel
Dr.Ashok,https://www.tripadvisor.in/Profile/ashokv451,4,Preeti Hotel
Prajwal_Ullal,https://www.tripadvisor.in/Profile/Prajwal_Ullal,4,Preeti Hotel
aditya sameera ... s,https://www.tripadvisor.in/Profile/adityasameerakumars,2,Preeti Hotel
punitthacker,https://www.tripadvisor.in/Profile/punitthacker,4,Preeti Hotel
Fayaz,https://www.tripadvisor.in/Profile/Shaikhfayazuddin,5,Sayeban Hotel
Shahu,https://www.tripadvisor.in/Profile/shahuingole,1,Sayeban Hotel
mridul g,https://www.tripadvisor.in/Profile/mridulg_12,3,Sayeban Hotel
Amir A,https://www.tripadvisor.in/Profile/AmirA3250,5,Sayeban Hotel
siddique602,https://www.tripadvisor.in/Profile/siddique602,5,Sayeban Hotel
Nitin Khandagale,https://www.tripadvisor.in/Profile/Nirira,4,Cecil Hotel
Rupendra K,https://www.tripadvisor.in/Profile/166rupendrak,4,Cecil Hotel
Deepankar57,https://www.tripadvisor.in/Profile/Deepankar57,3,Cecil Hotel
TC2804,https://www.tripadvisor.in/Profile/TC2804,4,Cecil Hotel
The_Honest_Bro,https://www.tripadvisor.in/Profile/The_Honest_Bro,3,Cecil Hotel
Nihar,https://www.tripadvisor.in/Profile/Nihar2610,2,Royal Hotel
Rajaram,https://www.tripadvisor.in/Profile/Raja1234567890,5,Royal Hotel
Amit J,https://www.tripadvisor.in/Profile/amit8108,1,Royal Hotel
adp,https://www.tripadvisor.in/Profile/travellermatheranmay,3,Royal Hotel
Anmol P,https://www.tripadvisor.in/Profile/AnmolP82,5,Royal Hotel
Shazaanvlogs,https://www.tripadvisor.in/Profile/shazaanvlogs,5,Ashok Hotel
Milanrana,https://www.tripadvisor.in/Profile/Milanrana,4,Ashok Hotel
Sandhya Naidu,https://www.tripadvisor.in/Profile/sandhyanaidu08,5,Ashok Hotel
Deepytravels,https://www.tripadvisor.in/Profile/itsdeepy,5,Ashok Hotel
Lalwanisumit,https://www.tripadvisor.in/Profile/Lalwanisumit,5,Ashok Hotel
Shraddha K,https://www.tripadvisor.in/Profile/ShraddhaK135,1,Noorbi House
Amrendra Pajiyar,https://www.tripadvisor.in/Profile/Pajiyar,1,Divadkar Hotel
Rajendra Bhandare,https://www.tripadvisor.in/Profile/rrbhandare,4,Divadkar Hotel
Rjtraveller,https://www.tripadvisor.in/Profile/Rjtraveller1991,1,Divadkar Hotel
Amitava Das,https://www.tripadvisor.in/Profile/amitsmdas,2,Divadkar Hotel
SuhasKhare,https://www.tripadvisor.in/Profile/SuhasKhare,5,Divadkar Hotel
R.D.,https://www.tripadvisor.in/Profile/r94246,4,Anandritz
Deepika varghese,https://www.tripadvisor.in/Profile/Deepika30varghese,1,Anandritz
Vidhishah22,https://www.tripadvisor.in/Profile/Vidhishah22,2,Anandritz
bhaleraoamita2,https://www.tripadvisor.in/Profile/bhaleraoamita2,1,Anandritz
Jits,https://www.tripadvisor.in/Profile/jitsthakur,1,Anandritz
Sujit J,https://www.tripadvisor.in/Profile/sujitj2017,5,Hotel 3 Leaves
Khameer Makwana,https://www.tripadvisor.in/Profile/KhameerMakwana,5,Hotel 3 Leaves
Thanks for making our evening special an,https://www.tripadvisor.in/Profile/manishbagade2,5,Hotel 3 Leaves
Anil Changlani,https://www.tripadvisor.in/Profile/339anilc,5,Hotel 3 Leaves
Sonali K,https://www.tripadvisor.in/Profile/SonaliK17,3,Hotel 3 Leaves
Sonu,https://www.tripadvisor.in/Profile/R21_hardy21,5,Hotel Atria
Reshma B,https://www.tripadvisor.in/Profile/resh123,3,Hotel Atria
Vikas,https://www.tripadvisor.in/Profile/Vikasbbhosale1,5,Hotel Atria
Traveler Boy,https://www.tripadvisor.in/Profile/travelerb0y,4,Hotel Atria
RKP1953,https://www.tripadvisor.in/Profile/RKP1953,4,Hotel Atria
Prashant,https://www.tripadvisor.in/Profile/pawarprashant,5,Hotel Classic Midtown
Nandita K,https://www.tripadvisor.in/Profile/NanditaK46,4,Hotel Classic Midtown
vtanaji,https://www.tripadvisor.in/Profile/vtanaji,3,Hotel Classic Midtown
Amarnath R,https://www.tripadvisor.in/Profile/AmarKogge,5,Hotel Classic Midtown
SoniPradyumn,https://www.tripadvisor.in/Profile/SoniPradyumn,4,Hotel Classic Midtown
DrDhruti R,https://www.tripadvisor.in/Profile/drdhrutir,3,Ramee Panchshil
Ketan D,https://www.tripadvisor.in/Profile/41ketand,5,Ramee Panchshil
JoeHyd,https://www.tripadvisor.in/Profile/JoeHyd,4,Ramee Panchshil
beachlvr1,https://www.tripadvisor.in/Profile/beachlvr1,4,Ramee Panchshil
Ranjit S,https://www.tripadvisor.in/Profile/RanjitS377,5,Ramee Panchshil
SudhirMumbaiRSM,https://www.tripadvisor.in/Profile/SudhirMumbaiRSM,4,Treebo Trend Shree Sai Suites
KGP2308,https://www.tripadvisor.in/Profile/KGP2308,3,Treebo Trend Shree Sai Suites
Sachinmagar,https://www.tripadvisor.in/Profile/Sachinmagar,3,Treebo Trend Shree Sai Suites
PareshDegaonkar,https://www.tripadvisor.in/Profile/PareshDegaonkar,5,Treebo Trend Shree Sai Suites
Suraj_Shirke,https://www.tripadvisor.in/Profile/Suraj_Shirke,3,Treebo Trend Shree Sai Suites
B.Srinivasan,https://www.tripadvisor.in/Profile/BeeShri,4,Hotel Madhuri Executive Kolhapur
Giri S,https://www.tripadvisor.in/Profile/giris2014,5,Hotel Madhuri Executive Kolhapur
gupta_tushar86,https://www.tripadvisor.in/Profile/gupta_tushar86,4,Hotel Madhuri Executive Kolhapur
Rajroshan,https://www.tripadvisor.in/Profile/Rajroshan79,3,Hotel Madhuri Executive Kolhapur
Abhijit W,https://www.tripadvisor.in/Profile/abhijitw2014,3,Hotel Madhuri Executive Kolhapur
vin123118,https://www.tripadvisor.in/Profile/vin123118,4,Treebo Trend Balaji Residency
S N S,https://www.tripadvisor.in/Profile/sureshsn67,5,Treebo Trend Balaji Residency
Vasu V,https://www.tripadvisor.in/Profile/620vasuv,3,Treebo Trend Balaji Residency
Chandan P,https://www.tripadvisor.in/Profile/ChandanP199,5,Treebo Trend Balaji Residency
AAGG369,https://www.tripadvisor.in/Profile/AAGG369,4,Treebo Trend Balaji Residency
Odyssey825792,https://www.tripadvisor.in/Profile/Odyssey825792,4,Hotel Vrishali Executive
Kehren Eade,https://www.tripadvisor.in/Profile/KehrenEade,5,Hotel Vrishali Executive
Coolsnake_99,https://www.tripadvisor.in/Profile/Coolsnake_99,3,Hotel Vrishali Executive
sridharan2013,https://www.tripadvisor.in/Profile/sridharan2013,4,Hotel Vrishali Executive
Bhakti Jukar,https://www.tripadvisor.in/Profile/Bhakti1,4,Hotel Vrishali Executive
Veena Anil,https://www.tripadvisor.in/Profile/Veenaanil2111,5,OYO 12748 Govindpuram Apartment
Nikhil,https://www.tripadvisor.in/Profile/Nikhil2009,5,OYO 12748 Govindpuram Apartment
Ramesh Chandra Rout,https://www.tripadvisor.in/Profile/rc_rout,5,OYO 12748 Govindpuram Apartment
Punit G,https://www.tripadvisor.in/Profile/809punitg,5,OYO 12748 Govindpuram Apartment
SagarG1,https://www.tripadvisor.in/Profile/SagarG1,4,OYO 12748 Govindpuram Apartment
Lalbahadur,https://www.tripadvisor.in/Profile/Lalbahadur,4,Hotel Rasika Renaissance
Dipa Padmakumar,https://www.tripadvisor.in/Profile/725DipaP,4,Hotel Rasika Renaissance
Shirish K K,https://www.tripadvisor.in/Profile/588shirishk,4,Hotel Rasika Renaissance
Nikesh,https://www.tripadvisor.in/Profile/nikeshkm,3,Hotel Rasika Renaissance
Vaibhavi M,https://www.tripadvisor.in/Profile/vaibhavim2019,5,Hotel Rasika Renaissance
Dishu62,https://www.tripadvisor.in/Profile/Dishu62,4,Hotel Silver Oak
Sanjay N,https://www.tripadvisor.in/Profile/narvekar75,5,Hotel Silver Oak
S Ramachandra Rao Hyderabad,https://www.tripadvisor.in/Profile/Ramsoin,3,Hotel Silver Oak
Chandu9403,https://www.tripadvisor.in/Profile/Chandu9403,5,Hotel Silver Oak
ShvRm_Traveller,https://www.tripadvisor.in/Profile/ShvRm_Traveller,4,Hotel Silver Oak
